c40a9c8b-b099-4da6-8fe0-58e786da9ff8.jpg,159,271,223,336,Maggie Simpson
c40a9c8b-b099-4da6-8fe0-58e786da9ff8.jpg,116,150,223,391,Marge Simpson
120d0c14-73d0-4246-b06c-9308d3ae935d.jpg,175,89,268,262,Marge Simpson
63a9f247-bfea-4564-9dbe-7cc6a2bda4f2.jpg,187,180,330,414,Marge Simpson
1b497b78-7b04-4f34-a50b-eb13914eed44.jpg,103,210,165,287,Marge Simpson
0f0b5c8f-f054-4cca-b2c8-4b5654f6efdb.jpg,148,340,286,540,Bart Simpson
24f9b086-ee31-45a6-ada6-ae49779c9854.jpg,294,176,477,448,Bart Simpson
27743151-9db9-4c8e-b298-73679846d509.jpg,178,192,306,367,Bart Simpson
28c119cf-1e45-4354-b0b6-c7348908d845.jpg,336,204,518,485,Bart Simpson
70930613-5a3c-4bf1-afcd-cb1a9ae5ca6b.jpg,242,145,391,365,Bart Simpson
87c8f10d-b7cb-4051-861a-5c153bf36f01.jpg,226,304,360,482,Bart Simpson
8cb74d01-004c-46cc-b53e-69baed91368a.jpg,116,252,207,380,Bart Simpson
b2306ccb-fcc3-4806-8cc2-2643b39588b6.jpg,114,190,270,452,Bart Simpson
d2fd1ad0-be6a-4d64-9ab9-ac28999fbaf4.jpg,286,111,406,289,Bart Simpson
e6c1ce79-3af5-42b2-8bf3-103882448bec.jpg,146,187,257,353,Bart Simpson
e1296638-c944-4f19-a3af-1d67e09cf347.jpg,366,196,658,584,Bart Simpson
f37b576d-0243-4b23-8da2-60636eedb374.jpg,181,133,379,399,Bart Simpson
eb024e6c-89c1-4cf8-b891-9c3e8b181aca.jpg,210,236,324,385,Bart Simpson
f8266456-457e-4635-9fed-bc475433c77d.jpg,99,128,215,321,Bart Simpson
d57bb430-1c47-45b9-a04f-01d3daab698f.jpg,86,239,129,307,Bart Simpson
f734d539-0692-49bc-a097-f338c825ab19.jpg,188,220,255,325,Bart Simpson
cff179c1-2661-4668-af45-76af3dbb886e.jpg,102,253,256,435,Bart Simpson
c7b94f27-403e-4d7a-bb76-ee367cb85520.jpg,140,249,293,442,Bart Simpson
b342f42a-4eb4-4df0-bfec-6b8a92d22646.jpg,108,152,245,365,Bart Simpson
966f852e-52d7-429c-80b7-dc7ed221cde0.jpg,327,124,441,304,Bart Simpson
897418b8-b564-49f7-a6cc-47d73f250c66.jpg,135,192,271,349,Bart Simpson
8498b1ec-5645-4361-a1c0-47f83353242f.jpg,228,303,343,476,Bart Simpson
8370eeb3-b1d0-4c62-b1bf-817b7af87f18.jpg,132,230,213,331,Bart Simpson
7d4a5927-bebf-4019-a515-c0e5eab144e3.jpg,173,124,312,338,Bart Simpson
7893c1c4-d599-45bf-987c-b18680201c93.jpg,347,182,577,545,Bart Simpson
6a35dc75-b45b-4797-84ca-3b8c9c737e2a.jpg,168,265,303,457,Bart Simpson
42ccdb66-6763-4bd5-9b68-750ccef91a92.jpg,282,136,438,356,Bart Simpson
3daef3cf-22ec-4257-aa75-a09e560a3a8d.jpg,102,253,251,433,Bart Simpson
fe9f8bec-f624-412f-9275-6d2386ff9254.jpg,202,146,316,308,Homer Simpson
379d93de-a26b-4ba1-a3f3-744eac793756.jpg,379,183,462,300,Homer Simpson
68b40689-b9ed-43a2-87eb-c4931a0b2c27.jpg,255,175,388,355,Homer Simpson
2f1bca81-e9ef-4466-9dd6-ff7ea7ca8981.jpg,313,151,435,360,Homer Simpson
5a2ffea2-0a9b-4177-b099-c4209428bd50.jpg,305,193,480,476,Homer Simpson
93f0bb3b-f5d1-4573-b274-3478a6e84e81.jpg,343,179,477,426,Homer Simpson
5494b6a4-ef56-4c90-95b8-9484a157f6a6.jpg,299,168,404,354,Homer Simpson
303a6f8f-e9c6-4458-891f-93b1fe0c1015.jpg,122,133,196,245,Homer Simpson
a554914e-101c-4e75-8a15-6d3ac25b7e70.jpg,289,181,485,479,Homer Simpson
a8c06693-349a-4c2e-9fa2-1c52100b6ec5.jpg,339,114,415,243,Homer Simpson
325d6116-f308-4d04-80bd-98a4b2f8f1ba.jpg,32,358,66,438,Marge Simpson
325d6116-f308-4d04-80bd-98a4b2f8f1ba.jpg,292,203,482,550,Homer Simpson
de38e8c1-5d20-46a3-ba11-4e40b372207b.jpg,363,161,485,313,Homer Simpson
546f4cfa-9e3c-4dd5-bcc2-6802e122da36.jpg,314,168,465,426,Homer Simpson
dc5fba09-6447-4079-87da-c75fae94eafc.jpg,233,202,404,514,Homer Simpson
518fd368-6452-4adf-adaf-ff227153c938.jpg,297,229,559,619,Homer Simpson
66956670-1f14-41d5-a5c4-2fec7605389b.jpg,183,155,379,458,Homer Simpson
56496375-7615-49f7-8fb5-e31b05ba411c.jpg,346,201,582,591,Homer Simpson
03738faf-6f65-4030-a0cb-348a3766e4cf.jpg,111,134,202,291,Homer Simpson
c49a32cd-d363-4330-8f70-a0bf8a794bc3.jpg,48,241,126,335,Lisa Simpson
c49a32cd-d363-4330-8f70-a0bf8a794bc3.jpg,149,99,238,247,Homer Simpson
ec2fdf44-4608-4a90-9edd-f891975cfeb5.jpg,140,96,251,279,Homer Simpson
4c915404-deb4-494d-b4f2-25e5799d6123.jpg,60,146,168,313,Homer Simpson
d32093dd-0b6f-4f0f-8314-b735a15aa0e9.jpg,298,169,457,410,Homer Simpson
c1b8434c-0a37-4639-ada6-b98e994b533a.jpg,33,354,68,432,Marge Simpson
c1b8434c-0a37-4639-ada6-b98e994b533a.jpg,290,209,475,569,Homer Simpson
ef56333b-1a9a-4b81-ac10-887c8898f8d9.jpg,77,134,216,329,Homer Simpson
081a029d-5781-4b86-a783-9295c034caeb.jpg,332,171,403,285,Homer Simpson
c57e777f-f81b-44a3-8912-957f3340557f.jpg,328,127,453,301,Homer Simpson
01bb8412-be50-414e-a9a3-7f717bc2d3c8.jpg,321,137,464,377,Homer Simpson
4bb7f69d-f91f-4709-b43c-b4905dab596c.jpg,218,120,274,216,Homer Simpson
412ca288-118a-489d-85c4-7569a4f67ed2.jpg,228,168,348,387,Homer Simpson
ef19b1b1-da9f-43a5-9fb9-05ef44d1df64.jpg,347,173,475,391,Homer Simpson
fc7e703a-11e1-4734-a67f-d1344a52f9db.jpg,193,153,269,269,Homer Simpson
da78adf6-c18f-4a5c-80b0-d9e4ecd5f146.jpg,182,165,235,215,Lisa Simpson
da78adf6-c18f-4a5c-80b0-d9e4ecd5f146.jpg,99,114,130,147,Maggie Simpson
da78adf6-c18f-4a5c-80b0-d9e4ecd5f146.jpg,78,54,127,155,Marge Simpson
da78adf6-c18f-4a5c-80b0-d9e4ecd5f146.jpg,38,175,84,235,Bart Simpson
da78adf6-c18f-4a5c-80b0-d9e4ecd5f146.jpg,126,73,170,141,Homer Simpson
a92e6e23-ca02-4b1c-9360-4c76654480ee.jpg,1354,447,1528,637,Lisa Simpson
a92e6e23-ca02-4b1c-9360-4c76654480ee.jpg,1130,294,1417,568,Maggie Simpson
a92e6e23-ca02-4b1c-9360-4c76654480ee.jpg,1347,213,1478,509,Marge Simpson
a92e6e23-ca02-4b1c-9360-4c76654480ee.jpg,890,409,1035,606,Bart Simpson
a92e6e23-ca02-4b1c-9360-4c76654480ee.jpg,856,210,995,388,Homer Simpson
0d3f8985-9f1a-4cbc-a9be-e3b8e730bbf2.jpg,570,263,659,358,Lisa Simpson
0d3f8985-9f1a-4cbc-a9be-e3b8e730bbf2.jpg,481,326,552,401,Maggie Simpson
0d3f8985-9f1a-4cbc-a9be-e3b8e730bbf2.jpg,237,260,317,370,Bart Simpson
0d3f8985-9f1a-4cbc-a9be-e3b8e730bbf2.jpg,426,99,517,223,Homer Simpson
0d3f8985-9f1a-4cbc-a9be-e3b8e730bbf2.jpg,313,92,442,271,Marge Simpson
3b6c59a7-5a2f-47b8-9bc6-35feeb768c0e.jpg,217,856,541,1206,Lisa Simpson
3b6c59a7-5a2f-47b8-9bc6-35feeb768c0e.jpg,553,712,791,944,Maggie Simpson
3b6c59a7-5a2f-47b8-9bc6-35feeb768c0e.jpg,297,356,647,1029,Marge Simpson
3b6c59a7-5a2f-47b8-9bc6-35feeb768c0e.jpg,654,383,902,804,Homer Simpson
3b6c59a7-5a2f-47b8-9bc6-35feeb768c0e.jpg,775,837,1010,1206,Bart Simpson
e20e3ca7-9a08-44a0-936e-de8ac4658879.jpg,224,170,436,386,Barney Gumble
05fa91e8-d636-4935-9362-3b149eb296cd.jpg,203,178,311,285,Barney Gumble
0b2f2630-2d82-46dc-aeb1-66d49e258d3d.jpg,314,116,522,293,Barney Gumble
139aebde-d80f-407f-9e7c-04897e11a21d.jpg,385,296,533,503,Barney Gumble
248fac99-b357-4c49-8b3a-5fa9f1c2dd3d.jpg,227,129,447,345,Barney Gumble
4bea5b4e-5a89-4ba9-a778-6aeffe43922e.jpg,185,161,391,365,Barney Gumble
582369c1-855c-4957-ac93-c34d16c76b79.jpg,312,155,446,296,Barney Gumble
447d5770-ee56-4852-a90f-eea443edfabb.jpg,300,120,500,292,Barney Gumble
5578f3c5-960f-45a5-8e17-a4785abb237f.jpg,256,149,411,296,Barney Gumble
445617ea-53bd-4b28-8b7f-d780355f4dbf.jpg,123,213,323,362,Barney Gumble
2eb2b07e-faea-4c23-b34f-23efa363d4f1.jpg,121,164,258,286,Barney Gumble
5fd2faf3-e880-498c-822b-85f954c5f607.jpg,202,174,317,282,Barney Gumble
66600626-98e5-4c33-ac24-88242620ad0d.jpg,288,165,496,374,Barney Gumble
68991e5e-e616-4389-a6e1-fd2655922b5d.jpg,388,319,531,474,Barney Gumble
687aed2b-4d71-4059-9b91-fb74407ed8a7.jpg,191,118,321,294,Barney Gumble
6de47b2c-1df9-482b-bbab-37fd3086030e.jpg,100,138,300,377,Barney Gumble
6d13d6fe-0e4b-4ef3-8620-f03be54dc940.jpg,176,166,381,373,Barney Gumble
7eda2920-0802-4715-9f9f-d00e94635d2d.jpg,387,321,526,472,Barney Gumble
90a3d9c7-863b-4249-bdff-e3b2cbcce515.jpg,229,148,387,295,Barney Gumble
93d8a053-c9d7-491a-960f-79a35cdcb3e9.jpg,82,118,153,199,Barney Gumble
b2991d3e-26db-4aa2-869f-e140a9c943b9.jpg,229,228,347,343,Barney Gumble
7a5632e5-36a6-48d1-859f-43d5f84c7c21.jpg,263,236,367,359,Barney Gumble
b7090be7-d65b-436a-b43b-f71456af4944.jpg,302,186,486,384,Barney Gumble
bd700cf4-b050-481e-b191-10b91de1f9d3.jpg,163,151,248,218,Barney Gumble
c0eb0cde-f7d1-4b20-8f09-b4bfa0a62f99.jpg,430,267,612,435,Barney Gumble
cb67e2d1-faeb-490e-89b2-333137aa4af5.jpg,242,133,409,289,Barney Gumble
d4694195-1ae2-46cf-a067-087e8383570e.jpg,327,152,523,267,Barney Gumble
e3626422-9bf0-4649-b66a-58471076d113.jpg,169,181,352,347,Barney Gumble
f1a64a65-40d1-42ac-8b24-e2808eac912e.jpg,66,159,182,331,Barney Gumble
f7d86fa3-9825-4dda-8fd7-1751dd2a7b2f.jpg,335,258,545,453,Barney Gumble
ff4267b2-990a-4fda-8750-cfca7868ba82.jpg,248,166,428,317,Barney Gumble
e95073bf-f544-4150-8e18-755c62567384.jpg,180,174,301,278,Barney Gumble
db3b33e6-8011-42a8-8735-38abe7a2eb70.jpg,190,117,322,265,Barney Gumble
da4169b4-c2bc-4b8b-8723-9daab5bf317b.jpg,121,161,253,274,Barney Gumble
c605f0a9-4c96-46f2-a92e-9e9ef03ee210.jpg,196,128,295,217,Barney Gumble
bd64cd06-e42a-4dd8-8f88-7fbbe7d66386.jpg,175,177,345,326,Barney Gumble
b704a58e-b2c2-42f6-8b60-8e6bbc6ed589.jpg,135,214,334,362,Barney Gumble
4a86b108-6c3f-4788-a28a-b135b6605c2e.jpg,189,122,321,284,Barney Gumble
22af1428-f0dd-4f1c-ac6f-685bce82a09f.jpg,189,121,324,279,Barney Gumble
1ec07616-18ac-4850-b550-956598b44ad8.jpg,203,101,346,246,Barney Gumble
0d4ba914-5581-4d70-a93e-62508dbff34c.jpg,330,189,509,368,Barney Gumble
027dd9b9-6c2d-4333-ae5b-656d378da812.jpg,124,118,292,353,Marge Simpson
0c5012ad-eb2e-4fad-b940-83f044b11cc2.jpg,351,174,642,465,Maggie Simpson
14f003af-270d-4981-b8ab-c8b7564e1fe0.jpg,306,177,422,302,Maggie Simpson
1c083aa7-962c-43a5-b105-553c1e4a0a75.jpg,293,169,555,431,Maggie Simpson
2628b948-cfed-472a-8410-8790b4398bec.jpg,151,99,317,255,Maggie Simpson
28b58b59-4cbc-4657-8ff2-ec6cd4bbdecf.jpg,117,190,257,334,Maggie Simpson
2c4fcf42-8d95-423c-b79e-d2ac01a573bc.jpg,291,133,478,339,Maggie Simpson
38755fc3-27c7-4fe0-b24d-23c899ee30ca.jpg,72,116,216,255,Maggie Simpson
4078be32-4cc1-4020-a29b-a153d3a9d7a6.jpg,306,179,619,492,Maggie Simpson
4550f57a-d7fe-4bd9-9254-2cb4d5994d5d.jpg,139,272,232,378,Maggie Simpson
40f54c80-7574-4a57-8df1-ef3b1f2547a1.jpg,137,270,233,374,Maggie Simpson
5213dca9-519c-4fb7-8b9e-9f09f4bff687.jpg,311,162,432,298,Maggie Simpson
53557ace-7425-45ae-a388-f742306ef95a.jpg,177,218,370,390,Maggie Simpson
5cbab157-9d7e-4f1a-89b3-e9f20ffd37e5.jpg,276,164,421,314,Maggie Simpson
5d61fece-bb0c-4a06-8efd-da4426bce14b.jpg,126,174,222,279,Maggie Simpson
62615859-4533-4f59-bf9a-9c8c6ccadf15.jpg,243,121,439,313,Maggie Simpson
785cf204-cb05-4473-971c-1abda4e789c1.jpg,115,191,255,335,Maggie Simpson
78de37c2-fa1a-4771-8dc5-486068b56b1d.jpg,162,161,286,279,Lisa Simpson
795201ea-0051-4abd-90e9-97d4109cca0e.jpg,259,148,473,344,Maggie Simpson
8a87d3db-2668-45d3-a148-032b49f1aa79.jpg,247,146,442,374,Maggie Simpson
9bdd2e4e-878f-4592-9fe2-fdb4521dfcee.jpg,292,141,610,422,Maggie Simpson
a8b60d99-d8cc-455e-8980-660b9a716604.jpg,79,207,237,429,Maggie Simpson
b34476c1-dc51-46ed-955a-6f6d7351538b.jpg,166,262,292,396,Maggie Simpson
ded65bdf-0f70-4a3a-9cf7-8a422a857567.jpg,124,319,273,442,Maggie Simpson
f143c042-ca88-44aa-9993-e4910768f52f.jpg,350,181,524,359,Maggie Simpson
f40830af-915a-4114-a5ce-9088ba24500d.jpg,252,258,324,356,Maggie Simpson
f63e0676-525c-415a-b43c-b2b23f9c6ae6.jpg,187,154,356,333,Maggie Simpson
e05d48c6-8f6d-4608-a3c0-a8d5473e97b2.jpg,191,97,386,289,Maggie Simpson
e69f8dc1-c6c6-40a7-8f89-b287fcc64f47.jpg,146,114,317,300,Lisa Simpson
23a3c48d-0112-4374-8874-6d3d7b6fd336.jpg,204,176,309,358,Lisa Simpson
25546d7b-ba6f-4da7-b4d4-563937c160cf.jpg,144,195,262,309,Lisa Simpson
2732d9b0-9d71-4802-97f3-85b3e353bfb0.jpg,161,102,352,305,Lisa Simpson
34a4c804-e5e0-454b-8ad0-79136a02e838.jpg,90,110,242,267,Lisa Simpson
39babd8f-8a56-4138-b410-abfa358a21f3.jpg,321,170,441,299,Maggie Simpson
3d9f2a56-c5bc-4056-b944-384cbfae61e5.jpg,166,168,346,385,Lisa Simpson
3d9c05e7-d5a1-4bfb-92a9-2113d5d26b5d.jpg,128,231,252,361,Lisa Simpson
62e7c5e4-15e0-42a6-8df7-12d459504ea7.jpg,163,78,268,192,Lisa Simpson
6e2b7e4e-6c11-4e00-a80d-bd907cc626f7.jpg,109,114,186,201,Lisa Simpson
7511e2fd-9b74-44d5-a6c1-88fa7e0d08f6.jpg,196,255,268,333,Lisa Simpson
7ed725ce-10f4-4fdd-adfe-a9424e95871d.jpg,203,135,287,223,Lisa Simpson
85ae7215-4cbf-44e3-b2e7-f80520b42cc4.jpg,98,96,248,253,Lisa Simpson
891e6750-a530-4103-bf32-fba44cc23477.jpg,104,155,178,234,Lisa Simpson
93405a16-feec-4a0c-9fe7-37f8811faa6f.jpg,194,83,283,180,Lisa Simpson
96a55d17-b6b3-4a1e-ba09-7d653ff466fb.jpg,73,128,213,244,Lisa Simpson
b2176eef-8705-4014-a6c2-640a486f4af6.jpg,78,106,234,313,Lisa Simpson
b445aceb-90f5-43ea-a340-85b2c1ee6fbe.jpg,120,183,354,442,Lisa Simpson
bebd0b56-7909-434b-9807-1ef6facd3b64.jpg,251,176,262,252,Bart Simpson
bebd0b56-7909-434b-9807-1ef6facd3b64.jpg,158,183,214,246,Lisa Simpson
c71f8b77-1060-4e81-9f1c-86fdd61e4bf3.jpg,105,151,221,269,Lisa Simpson
d67c13ec-a62a-46e4-b3f2-c66e9f123940.jpg,136,114,263,261,Lisa Simpson
f088b3da-b6ea-4bd4-bf9e-9eaf5b1f3af0.jpg,72,141,172,243,Lisa Simpson
7a273bda-030d-4612-8813-e99478e1aebb.jpg,290,148,427,333,Abraham Grampa Simpson
71a3e497-d7b8-4860-be16-75f24429ad6d.jpg,178,142,346,371,Abraham Grampa Simpson
85d31d08-1228-45b5-b1ce-de86288cd64d.jpg,64,80,192,240,Abraham Grampa Simpson
82f2e8d0-ecca-4d8e-9e64-898ab37f7464.jpg,169,87,278,201,Abraham Grampa Simpson
87a6c10c-be19-454b-805f-2dd1611d012b.jpg,52,167,155,333,Abraham Grampa Simpson
90e6ae39-a671-4c37-bc37-cbea7be25107.jpg,158,136,306,311,Abraham Grampa Simpson
a4b08f98-ed64-46ae-b39c-5c884e355747.jpg,51,110,153,293,Abraham Grampa Simpson
9b3f7f0b-12e7-4fb1-87e2-38475333a14b.jpg,290,197,617,590,Abraham Grampa Simpson
a7c557e0-fca8-4827-840f-6392a153d440.jpg,184,134,318,293,Abraham Grampa Simpson
60381e5f-6cd5-4d1b-8848-5e5a4dae6afe.jpg,197,112,358,303,Abraham Grampa Simpson
ba977812-6a70-4bcf-9cec-48ebd3f697de.jpg,339,159,522,407,Abraham Grampa Simpson
c3f379e2-342a-4355-aecd-a2e8e053a8ae.jpg,51,82,152,246,Abraham Grampa Simpson
cddfe56e-e39a-4a8c-a84b-6713a7b3e0fc.jpg,281,208,843,624,Abraham Grampa Simpson
d7c28ce1-db84-492f-9279-0fc58d773c70.jpg,308,146,491,392,Abraham Grampa Simpson
dadfa92c-dd01-40a8-b830-cb82be6fc7e7.jpg,486,107,540,155,Maggie Simpson
dadfa92c-dd01-40a8-b830-cb82be6fc7e7.jpg,300,115,404,278,Abraham Grampa Simpson
d20ef373-b18d-4ac3-a78d-b4ec0cc8bfd5.jpg,17,307,51,368,Lisa Simpson
d20ef373-b18d-4ac3-a78d-b4ec0cc8bfd5.jpg,118,152,186,232,Abraham Grampa Simpson
e6f7324a-5212-4e58-994a-d851d1dbfdb8.jpg,77,218,231,450,Abraham Grampa Simpson
c9ff15c0-2b84-4548-9262-5f88fc96fa7c.jpg,71,139,212,357,Abraham Grampa Simpson
ba4f4a44-b5b0-4a8a-9770-3a11347b9267.jpg,217,145,359,381,Abraham Grampa Simpson
95a17ce2-3abe-4a03-911e-e39f29ee5c6d.jpg,206,125,310,261,Abraham Grampa Simpson
5b7e4ef6-a2a3-4658-9cd2-99e3c82c0609.jpg,215,171,502,400,Abraham Grampa Simpson
56269ed3-65dc-4aa3-baae-48a6f296b3f4.jpg,113,141,234,286,Abraham Grampa Simpson
4be16ed3-449b-43fb-b812-dbf85141602c.jpg,119,145,237,297,Abraham Grampa Simpson
3f1d0efe-ed6a-4730-8819-c5281fafb67a.jpg,329,150,565,439,Abraham Grampa Simpson
48b877d5-8960-4b9f-bbd0-cdf24a067974.jpg,94,118,259,354,Abraham Grampa Simpson
2d1267ae-cf05-474e-9388-45995e44194c.jpg,198,120,376,334,Abraham Grampa Simpson
16de12f8-4298-4b6b-a5f4-8a00c5a1e1cc.jpg,70,174,198,338,Abraham Grampa Simpson
96580ec5-a6f2-4863-86d1-1221461fb7d1.jpg,152,97,306,254,Charles Montgomery Burns
0f8b8764-74a8-4a23-b32a-7f4d73c9b6ff.jpg,188,75,281,180,Charles Montgomery Burns
41b2f329-1e1a-45b8-b463-a57776beb7a5.jpg,154,117,344,331,Charles Montgomery Burns
c9b1f20a-40f2-4d27-8202-b6ac6918fe12.jpg,128,142,384,426,Charles Montgomery Burns
3104deed-95e8-433a-92bb-2a95f8705333.jpg,215,85,372,235,Charles Montgomery Burns
9a9d509b-5c72-4fb8-a5d4-4e89c8a7f910.jpg,102,155,291,344,Charles Montgomery Burns
dce8958a-fc2b-4cb0-b99f-09a879031019.jpg,85,144,243,291,Charles Montgomery Burns
cd02fd44-f6e2-4890-9c8f-dfaf874b3229.jpg,198,127,314,279,Charles Montgomery Burns
52e557b8-4548-4703-920f-babc6c221b48.jpg,82,79,190,185,Charles Montgomery Burns
3fa92262-eed5-41af-8568-6694e432da8d.jpg,113,111,269,282,Charles Montgomery Burns
73ee5572-4e80-4133-8d68-4e11d94aa640.jpg,205,144,306,274,Charles Montgomery Burns
7b2ff53d-eab0-426d-86ac-4ee7f981d291.jpg,150,105,312,272,Charles Montgomery Burns
2d8d7fa4-1823-4c54-b6bf-3d70c1167d85.jpg,76,167,228,365,Charles Montgomery Burns
af83ac2b-b08a-470b-bfb9-479909aaab08.jpg,78,90,230,227,Charles Montgomery Burns
a6ed608a-9a5d-4976-85da-43f54344575d.jpg,55,153,165,318,Charles Montgomery Burns
536d28fb-5795-4915-bba3-7c6fd69a9415.jpg,230,66,282,110,Charles Montgomery Burns
9073cb49-2da6-4430-ba27-1e4fcdbb4f4a.jpg,174,76,296,195,Charles Montgomery Burns
95c24141-8aeb-461d-990a-08bf1bc5b461.jpg,99,142,288,286,Charles Montgomery Burns
83eaca20-37a8-41ee-9244-ea87bd78f2d9.jpg,208,108,379,272,Charles Montgomery Burns
aafb8513-d454-47e5-aea0-78eb6bb2452c.jpg,186,98,265,189,Charles Montgomery Burns
2262c22d-5a8e-4c21-a012-f8810f6d4b0f.jpg,205,63,309,177,Charles Montgomery Burns
e752a7fd-b076-4135-9612-83c350a3f084.jpg,204,108,439,324,Charles Montgomery Burns
454f6e83-2f03-41ef-a874-ad135767e28c.jpg,183,82,316,208,Charles Montgomery Burns
100fad15-07f4-4a96-bd4c-7e3e5d20b36f.jpg,175,54,282,151,Charles Montgomery Burns
06388668-46d4-4750-8c31-402961e3d62c.jpg,157,130,281,208,Charles Montgomery Burns
105bd16e-1174-448d-b571-386bf7010a23.jpg,196,91,308,195,Charles Montgomery Burns
6b58b997-024f-41ad-b10b-a5f337ad6615.jpg,107,83,214,208,Charles Montgomery Burns
4a2234b8-0144-4750-8f43-3a6ba1a837a3.jpg,174,135,263,226,Charles Montgomery Burns
bdec3d4a-e472-4c09-b6cb-a07781deb8c7.jpg,175,86,334,210,Charles Montgomery Burns
428c81cc-e1ff-401f-a508-f9ad37aaf84c.jpg,226,99,286,152,Charles Montgomery Burns
7490aeec-8184-4244-9700-b69bb1b15831.jpg,152,125,322,318,Charles Montgomery Burns
d4f42d86-e56a-43ae-bc95-0327245dbbe8.jpg,220,87,356,244,Chief Wiggam
5fc38ad6-e754-44b7-8ced-d14cbf18d102.jpg,169,97,318,288,Chief Wiggam
0c5785a1-1197-48a6-97f2-15547e329bff.jpg,240,152,413,325,Chief Wiggam
268bde71-652d-45dc-9fab-34eb04107a91.jpg,143,70,246,199,Chief Wiggam
e8a32110-302c-4410-9d02-a44be5a9fece.jpg,143,99,248,227,Chief Wiggam
d23c7cd9-92b3-4e68-bc70-ab3f3a4101ad.jpg,115,83,206,182,Chief Wiggam
